order_id,product_id,origin_warehouse,destination_city,order_date,ship_mode,carrier,weight_kg,distance_km,expected_delay_days
100352,P030,Lyon,Toulouse,2024-07-20,Express,GLS,1.77,824,3
100353,P097,Paris,Marseille,2024-08-14,Standard,UPS,16.31,603,5
100354,P028,Nantes,Toulouse,2024-08-22,Standard,Chronopost,8.02,656,4
100355,P064,Paris,Paris,2025-02-11,Express,Chronopost,5.87,937,4
100356,P097,Nantes,Lyon,2025-01-05,Express,UPS,10.77,540,3
100357,P069,Rouen,Marseille,2025-06-05,Standard,Colissimo,12.13,374,4
100358,P061,Strasbourg,Paris,2024-12-18,Standard,DHL,7.09,976,5
100359,P048,Rouen,Paris,2024-11-13,Express,Colissimo,17.11,66,2
100360,P019,Lille,Nice,2025-04-23,Express,Chronopost,0.54,554,1
100361,P004,Lyon,Marseille,2024-11-22,Standard,Chronopost,4.99,713,4
100362,P035,Strasbourg,Lyon,2025-04-27,Standard,UPS,15.33,774,5
100363,P064,Rouen,Bordeaux,2025-01-20,Express,GLS,14.04,467,3
100364,P049,Nantes,Paris,2024-06-17,Express,DHL,14.34,753,4
100365,P017,Paris,Paris,2025-05-10,Express,Colissimo,14.61,711,4
100366,P044,Lille,Marseille,2024-11-16,Express,Colissimo,5.17,911,4
100367,P092,Paris,Toulouse,2024-08-13,Standard,DHL,9.24,613,5
100368,P030,Paris,Toulouse,2025-04-18,Express,Chronopost,4.46,221,1
100369,P093,Lyon,Bordeaux,2025-05-16,Standard,Chronopost,0.81,97,2
100370,P046,Paris,Bordeaux,2025-06-15,Express,UPS,8.27,735,4
100371,P006,Lyon,Lyon,2024-08-23,Express,UPS,14.83,680,4
100372,P099,Nantes,Bordeaux,2024-12-29,Standard,Colissimo,3.91,265,3
100373,P037,Paris,Nice,2024-09-03,Express,UPS,0.71,876,2
100374,P024,Paris,Toulouse,2025-04-16,Express,UPS,1.69,949,4
100375,P093,Paris,Toulouse,2024-10-21,Express,GLS,7.63,163,1
100376,P046,Nantes,Lyon,2024-07-13,Express,GLS,5.24,104,2
100377,P053,Rouen,Marseille,2025-04-01,Express,UPS,10.0,966,5
100378,P095,Rouen,Paris,2024-10-26,Express,GLS,19.56,388,3
100379,P099,Nantes,Marseille,2024-12-25,Express,Colissimo,3.27,233,1
100380,P060,Lille,Lyon,2025-04-30,Standard,Chronopost,1.91,324,2
100381,P097,Lille,Marseille,2025-04-07,Standard,UPS,1.94,134,3
100382,P063,Lyon,Nice,2024-07-12,Standard,GLS,14.62,686,4
100383,P085,Nantes,Nice,2025-05-18,Standard,DHL,5.03,55,2
100384,P032,Strasbourg,Toulouse,2025-06-16,Standard,GLS,19.11,776,6
100385,P087,Lille,Nice,2024-12-05,Express,DHL,1.63,830,3
100386,P033,Lyon,Lyon,2024-10-07,Standard,Chronopost,0.63,159,2
100387,P067,Paris,Lyon,2024-11-11,Express,UPS,11.06,619,4
100388,P018,Paris,Bordeaux,2024-12-01,Express,UPS,17.9,606,4
100389,P025,Lille,Marseille,2024-08-02,Standard,GLS,2.29,191,2
100390,P095,Strasbourg,Toulouse,2024-10-13,Express,DHL,7.37,702,3
100391,P054,Lyon,Paris,2024-12-04,Express,GLS,8.29,643,4
100392,P058,Lyon,Toulouse,2025-04-26,Standard,DHL,6.96,851,5
100393,P067,Strasbourg,Paris,2024-12-24,Standard,GLS,1.29,767,4
100394,P046,Rouen,Nice,2024-11-16,Express,DHL,19.69,388,3
100395,P024,Strasbourg,Bordeaux,2025-05-23,Standard,GLS,18.35,389,4
100396,P032,Lille,Marseille,2025-01-02,Express,Colissimo,18.82,984,5
100397,P047,Rouen,Toulouse,2024-10-26,Express,GLS,6.75,979,4
100398,P086,Nantes,Paris,2024-07-13,Standard,Chronopost,5.64,299,2
100399,P023,Lyon,Nice,2025-03-19,Express,Colissimo,8.14,882,4
100400,P066,Strasbourg,Bordeaux,2024-08-29,Express,GLS,2.75,517,2
100401,P027,Rouen,Toulouse,2024-12-17,Standard,Chronopost,9.13,675,5
100402,P002,Lyon,Paris,2025-04-27,Express,GLS,12.75,157,2
100403,P090,Nantes,Marseille,2024-12-09,Express,Colissimo,1.5,645,2
100404,P017,Rouen,Paris,2024-06-18,Standard,DHL,1.09,622,3
100405,P033,Strasbourg,Toulouse,2025-04-19,Standard,DHL,11.29,331,3
100406,P009,Nantes,Nice,2025-03-15,Express,Chronopost,15.91,372,2
100407,P043,Lyon,Toulouse,2024-12-23,Standard,UPS,11.94,353,4
100408,P048,Lyon,Lyon,2025-05-14,Express,UPS,7.22,868,4
100409,P039,Strasbourg,Paris,2024-10-18,Express,GLS,18.71,602,3
100410,P093,Paris,Toulouse,2024-09-27,Express,UPS,11.82,279,2
100411,P042,Lyon,Toulouse,2024-09-24,Express,GLS,11.53,607,3
100412,P026,Paris,Nice,2024-07-04,Standard,GLS,2.68,303,2
100413,P099,Nantes,Bordeaux,2025-02-03,Express,DHL,7.01,699,3
100414,P050,Lille,Marseille,2024-10-17,Standard,Colissimo,12.44,808,5
100415,P025,Nantes,Toulouse,2025-04-24,Standard,UPS,12.06,95,2
100416,P024,Strasbourg,Toulouse,2024-07-17,Express,DHL,4.21,306,2
100417,P013,Paris,Paris,2025-02-26,Standard,Chronopost,8.35,947,5
100418,P060,Strasbourg,Paris,2024-12-05,Express,UPS,14.55,779,3
100419,P007,Lille,Toulouse,2025-02-13,Standard,Colissimo,9.11,720,5
100420,P057,Paris,Lyon,2025-02-19,Standard,Colissimo,7.7,994,5
100421,P036,Lyon,Marseille,2024-06-25,Standard,UPS,5.3,367,2
100422,P045,Strasbourg,Paris,2025-03-18,Standard,UPS,3.98,443,2
100423,P020,Paris,Nice,2024-06-19,Express,DHL,4.6,560,2
100424,P065,Lille,Nice,2024-10-17,Express,UPS,3.4,280,1
100425,P008,Paris,Toulouse,2024-09-08,Express,GLS,18.54,936,5
100426,P016,Strasbourg,Toulouse,2025-05-28,Express,Colissimo,14.49,922,5
100427,P014,Rouen,Nice,2024-10-02,Express,UPS,7.83,717,2
100428,P076,Rouen,Bordeaux,2025-02-09,Express,DHL,9.63,949,5
100429,P087,Nantes,Lyon,2024-12-13,Express,Colissimo,13.76,353,2
100430,P015,Nantes,Marseille,2025-04-08,Standard,UPS,11.44,389,4
100431,P092,Lille,Paris,2024-08-03,Standard,DHL,19.53,904,6
100432,P098,Paris,Toulouse,2024-11-05,Standard,UPS,14.15,484,5
100433,P066,Lyon,Nice,2025-04-26,Express,Chronopost,17.91,265,2
100434,P032,Strasbourg,Toulouse,2024-10-04,Standard,UPS,0.11,160,1
100435,P087,Lille,Marseille,2024-08-25,Standard,UPS,14.38,251,4
100436,P063,Strasbourg,Paris,2025-05-14,Express,Chronopost,13.34,916,4
100437,P086,Lille,Toulouse,2025-04-23,Standard,DHL,18.12,832,6
100438,P051,Lille,Toulouse,2025-02-26,Standard,DHL,16.28,84,3
100439,P025,Strasbourg,Nice,2024-06-23,Standard,GLS,8.07,713,5
100440,P058,Nantes,Marseille,2025-03-05,Express,DHL,17.67,721,4
100441,P063,Lille,Marseille,2025-05-31,Standard,GLS,11.86,883,6
100442,P062,Paris,Bordeaux,2025-05-14,Standard,DHL,11.53,688,6
100443,P022,Lille,Lyon,2025-02-22,Express,UPS,15.65,955,5
100444,P058,Lyon,Bordeaux,2025-02-22,Standard,UPS,13.32,883,6
100445,P058,Lille,Nice,2024-11-22,Express,Colissimo,12.98,117,1
100446,P086,Nantes,Lyon,2025-03-11,Express,Colissimo,1.1,790,2
100447,P049,Nantes,Nice,2024-11-01,Express,DHL,7.9,333,2
100448,P052,Lyon,Lyon,2025-04-11,Standard,DHL,0.11,497,2
100449,P042,Lille,Paris,2025-05-22,Standard,Colissimo,13.25,549,4
100450,P070,Lille,Bordeaux,2024-11-15,Express,GLS,6.55,386,2
100451,P015,Strasbourg,Paris,2024-10-31,Standard,Colissimo,17.71,466,4
100452,P054,Lille,Marseille,2025-05-28,Standard,GLS,18.93,267,3
100453,P060,Nantes,Nice,2024-12-20,Express,DHL,18.36,880,5
100454,P097,Lille,Marseille,2024-10-15,Express,DHL,7.96,689,3
100455,P008,Nantes,Lyon,2024-12-04,Express,GLS,4.71,178,2
100456,P053,Nantes,Toulouse,2024-09-15,Express,UPS,2.67,127,2
100457,P060,Paris,Lyon,2024-09-06,Standard,DHL,4.6,796,4
100458,P005,Rouen,Lyon,2024-07-18,Express,GLS,6.99,979,4
100459,P068,Nantes,Paris,2024-09-20,Standard,DHL,18.84,676,5
100460,P006,Rouen,Lyon,2025-01-09,Standard,Chronopost,2.39,978,5
100461,P096,Paris,Marseille,2025-02-15,Standard,Chronopost,17.06,690,5
100462,P094,Rouen,Bordeaux,2025-02-23,Express,DHL,4.39,820,4
100463,P047,Rouen,Lyon,2025-05-26,Express,Chronopost,11.84,694,3
100464,P099,Lyon,Nice,2024-10-19,Standard,Chronopost,8.76,165,2
100465,P055,Lyon,Marseille,2024-10-19,Standard,DHL,3.36,648,3
100466,P040,Strasbourg,Lyon,2024-08-03,Express,DHL,1.25,538,2
100467,P052,Rouen,Toulouse,2024-06-30,Standard,Chronopost,6.44,310,3
100468,P016,Nantes,Marseille,2024-06-27,Express,Chronopost,0.16,81,0
100469,P013,Lille,Lyon,2025-04-13,Standard,Chronopost,11.64,697,4
100470,P030,Lille,Toulouse,2025-02-07,Express,DHL,19.81,307,3
100471,P019,Paris,Paris,2025-05-16,Standard,GLS,15.89,544,5
100472,P017,Nantes,Marseille,2025-04-15,Express,Chronopost,17.33,732,3
100473,P063,Strasbourg,Toulouse,2024-11-02,Express,GLS,11.61,902,4
100474,P019,Rouen,Marseille,2024-09-01,Express,Colissimo,8.59,576,2
100475,P092,Lyon,Marseille,2024-12-11,Standard,Chronopost,17.01,71,3
100476,P058,Lille,Paris,2025-06-04,Express,Chronopost,6.32,693,3
100477,P055,Rouen,Lyon,2024-10-11,Standard,DHL,5.31,869,5
100478,P090,Lille,Nice,2024-07-21,Express,DHL,4.55,884,4
100479,P090,Lyon,Paris,2024-12-13,Express,Colissimo,14.83,227,2
100480,P062,Lyon,Marseille,2025-04-16,Standard,GLS,9.2,990,5
100481,P023,Strasbourg,Paris,2024-09-15,Standard,UPS,6.78,843,4
100482,P009,Nantes,Toulouse,2025-01-23,Standard,DHL,3.54,72,2
100483,P012,Rouen,Lyon,2024-12-31,Standard,GLS,13.13,906,5
100484,P001,Rouen,Lyon,2024-11-07,Standard,UPS,10.98,960,5
100485,P058,Paris,Lyon,2024-10-26,Express,GLS,8.15,592,3
100486,P001,Paris,Marseille,2025-04-14,Standard,Chronopost,12.6,163,3
100487,P034,Lyon,Marseille,2024-08-01,Standard,DHL,16.01,55,3
100488,P096,Nantes,Lyon,2024-11-10,Express,GLS,4.61,417,2
100489,P048,Rouen,Nice,2025-02-10,Standard,Colissimo,15.23,606,4
100490,P089,Nantes,Nice,2024-06-28,Standard,UPS,1.37,821,5
100491,P001,Lyon,Paris,2025-04-26,Standard,Chronopost,14.64,842,6
100492,P016,Lyon,Lyon,2024-09-11,Standard,UPS,5.61,107,1
100493,P061,Paris,Marseille,2025-04-26,Express,Colissimo,10.63,902,3
100494,P064,Strasbourg,Nice,2024-06-20,Express,Colissimo,11.67,704,3
100495,P063,Paris,Paris,2024-12-12,Express,UPS,18.43,327,2
100496,P069,Rouen,Bordeaux,2024-12-03,Express,UPS,11.35,612,4
100497,P022,Nantes,Paris,2024-11-12,Standard,DHL,8.54,251,3
100498,P093,Lyon,Marseille,2024-10-01,Express,Chronopost,17.76,721,5
100499,P067,Paris,Paris,2025-01-17,Standard,UPS,12.27,715,5
100500,P076,Nantes,Toulouse,2025-04-12,Standard,GLS,2.8,74,1
100501,P026,Lyon,Marseille,2024-08-29,Express,UPS,10.96,522,4
100502,P016,Nantes,Lyon,2024-11-06,Standard,Colissimo,2.47,750,3
100503,P051,Strasbourg,Marseille,2024-09-14,Standard,GLS,10.66,813,4
100504,P086,Lille,Paris,2024-08-10,Express,Colissimo,5.41,729,3
100505,P057,Lille,Bordeaux,2025-04-10,Standard,Colissimo,11.65,991,6
100506,P029,Paris,Lyon,2024-07-06,Standard,UPS,14.04,319,3
100507,P078,Lille,Paris,2024-09-11,Express,Chronopost,19.06,697,5
100508,P092,Lyon,Nice,2025-05-19,Express,Chronopost,7.26,256,1
100509,P069,Paris,Paris,2024-07-20,Standard,UPS,10.89,476,4
100510,P047,Nantes,Paris,2024-07-16,Express,Chronopost,3.24,477,2
100511,P094,Rouen,Paris,2024-06-18,Express,Colissimo,13.4,788,4
100512,P062,Lille,Nice,2024-12-09,Express,DHL,6.87,209,1
100513,P069,Lille,Nice,2025-04-21,Standard,DHL,7.54,224,3
100514,P076,Paris,Bordeaux,2024-09-22,Express,DHL,6.25,793,3
100515,P016,Lyon,Marseille,2024-07-15,Express,GLS,7.0,801,3
100516,P090,Lille,Bordeaux,2025-06-11,Standard,UPS,13.1,828,5
100517,P090,Nantes,Nice,2024-11-22,Standard,GLS,19.17,750,6
100518,P048,Lyon,Nice,2024-09-16,Standard,GLS,8.89,864,5
100519,P085,Lille,Marseille,2025-02-21,Express,DHL,5.8,521,2
100520,P039,Strasbourg,Lyon,2024-06-18,Standard,DHL,2.97,827,4
100521,P100,Strasbourg,Paris,2025-02-11,Express,Colissimo,0.52,591,2
100522,P033,Lille,Nice,2024-10-28,Express,Colissimo,17.47,225,3
100523,P094,Nantes,Paris,2025-05-20,Standard,GLS,9.33,963,5
100524,P023,Lille,Paris,2024-08-04,Express,DHL,3.75,772,2
100525,P010,Lyon,Nice,2024-09-19,Express,UPS,4.71,354,2
100526,P069,Rouen,Nice,2025-01-26,Express,DHL,17.9,965,5
100527,P100,Rouen,Toulouse,2025-03-13,Standard,UPS,15.84,921,6
100528,P034,Lille,Paris,2024-09-25,Standard,Colissimo,17.75,711,5
100529,P052,Paris,Toulouse,2024-11-15,Express,UPS,15.23,429,3
100530,P095,Lyon,Bordeaux,2024-07-30,Express,Chronopost,5.07,700,2
100531,P010,Rouen,Marseille,2025-04-12,Standard,UPS,7.41,766,5
100532,P019,Paris,Toulouse,2025-03-28,Standard,DHL,15.73,799,5
100533,P058,Rouen,Bordeaux,2024-11-20,Standard,Chronopost,6.3,588,3
100534,P096,Paris,Lyon,2024-08-18,Express,Colissimo,16.58,966,6
100535,P001,Lille,Marseille,2024-12-27,Express,DHL,8.5,157,2
100536,P069,Strasbourg,Toulouse,2024-07-01,Standard,GLS,11.07,516,4
100537,P004,Paris,Bordeaux,2024-10-01,Express,DHL,1.1,79,0
100538,P016,Lille,Lyon,2024-12-06,Express,DHL,8.26,132,2
100539,P024,Strasbourg,Marseille,2025-03-14,Express,GLS,16.28,669,4
100540,P080,Paris,Toulouse,2024-07-08,Standard,DHL,18.51,917,6
100541,P002,Paris,Marseille,2024-07-21,Express,UPS,17.26,291,3
100542,P092,Paris,Nice,2024-10-05,Standard,Chronopost,15.67,69,3
100543,P032,Lyon,Marseille,2025-05-10,Express,UPS,3.14,248,0
100544,P091,Rouen,Nice,2025-03-08,Express,Chronopost,9.63,83,1
100545,P084,Paris,Nice,2024-10-07,Express,DHL,0.23,465,2
100546,P024,Lille,Lyon,2024-07-08,Express,UPS,13.85,258,2
100547,P012,Paris,Toulouse,2024-07-04,Express,DHL,13.8,685,3
100548,P050,Lyon,Lyon,2025-05-15,Standard,UPS,7.29,410,4
100549,P035,Lyon,Lyon,2024-11-28,Standard,UPS,3.42,599,3
100550,P033,Strasbourg,Marseille,2025-03-12,Standard,UPS,3.88,884,4
100551,P033,Lyon,Nice,2024-11-06,Express,Chronopost,13.52,152,1
100552,P061,Paris,Paris,2025-03-17,Express,Chronopost,17.89,430,5
100553,P051,Paris,Nice,2024-08-10,Standard,GLS,13.51,863,5
100554,P043,Paris,Paris,2025-02-25,Express,Chronopost,9.38,361,1
100555,P012,Rouen,Lyon,2025-06-13,Standard,DHL,1.95,171,2
100556,P067,Paris,Toulouse,2025-06-13,Express,DHL,12.9,899,5
100557,P065,Nantes,Marseille,2024-10-30,Express,UPS,14.68,884,5
100558,P033,Lyon,Nice,2025-01-06,Standard,Chronopost,15.31,544,4
100559,P040,Paris,Lyon,2024-09-13,Express,UPS,9.49,773,4
100560,P074,Strasbourg,Toulouse,2025-02-07,Standard,GLS,11.85,156,3
100561,P043,Rouen,Paris,2024-07-16,Standard,Chronopost,12.39,877,5
100562,P044,Lille,Lyon,2024-09-15,Standard,Chronopost,2.88,984,4
100563,P029,Lyon,Bordeaux,2024-08-16,Standard,Colissimo,17.96,634,5
100564,P013,Paris,Lyon,2024-10-10,Standard,GLS,14.53,995,5
100565,P012,Paris,Toulouse,2024-09-14,Express,UPS,13.37,533,3
100566,P095,Lille,Toulouse,2024-09-23,Express,DHL,6.3,408,2
100567,P046,Rouen,Lyon,2025-06-17,Express,GLS,1.9,565,2
100568,P002,Nantes,Bordeaux,2024-08-04,Standard,Colissimo,10.89,636,5
100569,P035,Lille,Nice,2024-11-03,Standard,UPS,5.54,749,4
100570,P087,Rouen,Nice,2025-01-30,Express,GLS,10.41,852,4
100571,P081,Strasbourg,Paris,2024-10-24,Express,Chronopost,9.05,663,3
100572,P090,Rouen,Bordeaux,2024-11-01,Express,Chronopost,18.04,716,4
100573,P008,Strasbourg,Nice,2024-07-18,Express,GLS,9.54,714,4
100574,P093,Paris,Bordeaux,2024-11-23,Standard,UPS,9.23,787,4
100575,P026,Strasbourg,Toulouse,2024-12-08,Express,Colissimo,0.34,514,2
100576,P074,Paris,Lyon,2024-06-22,Standard,Chronopost,11.22,524,3
100577,P090,Lyon,Bordeaux,2025-06-03,Express,Chronopost,18.91,390,3
100578,P034,Paris,Lyon,2025-05-20,Express,Colissimo,4.1,949,4
100579,P007,Strasbourg,Nice,2025-02-23,Express,Chronopost,4.94,368,3
100580,P068,Strasbourg,Bordeaux,2025-02-04,Standard,Colissimo,15.77,612,4
100581,P058,Paris,Marseille,2024-12-11,Standard,DHL,13.15,683,5
100582,P075,Rouen,Toulouse,2025-03-01,Standard,Chronopost,8.49,769,3
100583,P029,Paris,Bordeaux,2024-11-21,Express,Colissimo,4.41,406,2
100584,P036,Paris,Marseille,2024-07-08,Express,Chronopost,8.78,896,4
100585,P089,Paris,Toulouse,2025-05-22,Express,Colissimo,17.84,559,3
100586,P021,Strasbourg,Nice,2025-01-19,Standard,DHL,4.89,685,4
100587,P036,Nantes,Toulouse,2024-10-13,Express,Colissimo,18.95,837,6
100588,P010,Nantes,Lyon,2024-09-15,Express,GLS,15.98,582,4
100589,P073,Lyon,Nice,2024-12-09,Standard,GLS,12.46,86,1
100590,P024,Strasbourg,Bordeaux,2025-04-06,Standard,UPS,4.13,285,2
100591,P064,Lille,Lyon,2024-08-16,Standard,Colissimo,15.93,254,2
100592,P099,Rouen,Bordeaux,2025-03-18,Standard,Colissimo,13.87,618,4
100593,P049,Lyon,Marseille,2025-04-27,Standard,Chronopost,10.82,115,2
100594,P099,Rouen,Bordeaux,2025-04-16,Express,Colissimo,5.43,766,3
100595,P036,Lille,Marseille,2024-11-18,Standard,UPS,7.85,623,4
100596,P082,Lille,Bordeaux,2025-05-16,Express,UPS,10.69,842,4
100597,P096,Strasbourg,Marseille,2024-07-05,Express,DHL,17.41,939,5
100598,P024,Lyon,Lyon,2024-07-11,Standard,UPS,11.96,272,3
100599,P023,Nantes,Bordeaux,2024-10-02,Express,GLS,4.66,858,3
100600,P062,Nantes,Lyon,2025-04-25,Express,UPS,16.89,712,4
100601,P096,Nantes,Nice,2025-01-06,Express,Chronopost,19.29,659,4
100602,P037,Paris,Toulouse,2024-07-02,Standard,DHL,11.67,245,4
100603,P012,Paris,Paris,2025-05-11,Express,Colissimo,15.71,669,4
100604,P055,Lyon,Bordeaux,2024-07-04,Standard,Chronopost,2.2,346,2
100605,P013,Paris,Marseille,2025-06-08,Express,GLS,7.53,819,3
100606,P023,Rouen,Lyon,2025-05-23,Standard,DHL,19.13,673,5
100607,P089,Lyon,Marseille,2025-06-05,Express,DHL,17.48,187,2
100608,P099,Lyon,Lyon,2025-04-27,Express,GLS,14.19,555,3
100609,P030,Lille,Paris,2025-04-19,Standard,Chronopost,18.44,779,5
100610,P017,Lille,Nice,2024-10-30,Express,UPS,18.54,144,3
100611,P062,Lyon,Toulouse,2024-10-25,Standard,Colissimo,1.63,630,4
100612,P084,Nantes,Paris,2025-05-11,Standard,Chronopost,17.12,217,3
100613,P089,Lille,Marseille,2025-02-27,Standard,UPS,8.16,443,3
100614,P086,Paris,Bordeaux,2025-01-22,Standard,Chronopost,5.63,945,5
100615,P013,Lyon,Nice,2025-05-21,Express,DHL,19.05,391,3
100616,P059,Rouen,Nice,2024-06-24,Standard,Chronopost,17.79,480,4
100617,P019,Lyon,Toulouse,2024-08-15,Standard,GLS,5.69,323,3
100618,P049,Rouen,Lyon,2024-11-08,Express,GLS,2.71,180,0
100619,P100,Lille,Toulouse,2024-11-26,Standard,GLS,10.28,201,2
100620,P012,Nantes,Bordeaux,2025-01-07,Standard,UPS,18.02,58,3
100621,P061,Strasbourg,Bordeaux,2024-09-12,Standard,DHL,11.41,181,2
100622,P019,Rouen,Marseille,2025-03-27,Standard,Colissimo,17.97,666,4
100623,P076,Nantes,Paris,2024-12-27,Standard,Chronopost,4.19,110,1
100624,P009,Strasbourg,Lyon,2024-10-11,Standard,UPS,5.59,950,4
100625,P071,Rouen,Toulouse,2025-03-07,Standard,Chronopost,15.5,642,4
100626,P028,Nantes,Bordeaux,2025-02-11,Standard,DHL,10.37,494,4
100627,P078,Rouen,Nice,2025-06-03,Express,UPS,7.88,721,2
100628,P095,Lyon,Paris,2024-11-09,Express,UPS,5.64,766,3
100629,P052,Strasbourg,Marseille,2024-12-13,Express,UPS,0.92,323,0
100630,P083,Lyon,Marseille,2024-08-21,Express,Colissimo,16.3,777,5
100631,P016,Lille,Nice,2024-11-04,Standard,GLS,6.46,522,3
100632,P069,Lyon,Lyon,2024-07-13,Standard,DHL,4.01,623,3
100633,P099,Paris,Paris,2024-10-14,Standard,Chronopost,17.83,503,4
100634,P012,Lille,Marseille,2025-01-07,Standard,Chronopost,4.76,761,4
100635,P025,Lyon,Lyon,2025-02-06,Express,Chronopost,12.06,839,4
100636,P052,Lyon,Bordeaux,2024-10-10,Express,GLS,12.82,907,4
100637,P085,Paris,Nice,2024-06-25,Express,Chronopost,14.7,350,2
100638,P100,Nantes,Toulouse,2025-05-07,Express,UPS,11.89,605,3
100639,P053,Lyon,Lyon,2025-06-02,Standard,Chronopost,18.04,863,6
100640,P023,Rouen,Paris,2024-10-18,Express,DHL,18.5,730,4
100641,P016,Nantes,Bordeaux,2024-10-08,Standard,Chronopost,6.32,134,2
100642,P057,Rouen,Toulouse,2024-11-20,Standard,DHL,2.26,362,3
100643,P039,Strasbourg,Paris,2024-07-04,Standard,Colissimo,4.16,172,2
100644,P053,Nantes,Marseille,2024-07-07,Standard,Colissimo,4.69,192,1
100645,P042,Strasbourg,Paris,2024-07-26,Express,GLS,19.99,379,4
100646,P058,Rouen,Toulouse,2025-06-05,Express,Chronopost,7.89,65,1
100647,P039,Lyon,Toulouse,2025-05-04,Express,Chronopost,16.62,684,4
100648,P014,Strasbourg,Paris,2025-01-02,Express,Colissimo,1.14,306,1
100649,P095,Rouen,Toulouse,2024-11-26,Standard,GLS,11.99,534,4
100650,P005,Lyon,Nice,2024-07-20,Express,GLS,16.99,446,2
100651,P035,Paris,Paris,2024-08-27,Express,Chronopost,15.81,591,3
100652,P087,Rouen,Bordeaux,2024-08-21,Standard,Colissimo,4.6,731,4
100653,P093,Lille,Toulouse,2024-08-18,Express,Colissimo,3.28,54,1
100654,P075,Lille,Toulouse,2025-03-12,Standard,UPS,19.32,290,4
100655,P018,Rouen,Bordeaux,2024-08-22,Standard,UPS,2.87,422,2
100656,P076,Lyon,Nice,2024-07-13,Standard,GLS,15.19,529,5
100657,P009,Nantes,Bordeaux,2025-03-08,Standard,GLS,2.5,707,2
100658,P074,Paris,Lyon,2024-12-14,Express,Chronopost,4.42,384,1
100659,P058,Rouen,Marseille,2024-11-03,Standard,GLS,10.66,946,5
100660,P017,Strasbourg,Paris,2025-03-17,Standard,GLS,5.99,769,5
100661,P007,Paris,Toulouse,2025-03-17,Standard,DHL,4.57,478,3
100662,P046,Lyon,Toulouse,2024-11-28,Express,Chronopost,3.67,478,2
100663,P013,Lille,Nice,2025-04-06,Express,DHL,3.31,271,1
100664,P040,Lyon,Bordeaux,2024-06-26,Express,DHL,12.98,163,2
100665,P042,Lyon,Paris,2025-02-14,Standard,UPS,17.75,322,5
100666,P009,Rouen,Marseille,2025-04-28,Standard,DHL,16.23,458,3
100667,P050,Paris,Paris,2024-07-08,Standard,UPS,19.7,806,6
100668,P027,Nantes,Nice,2024-11-25,Standard,Colissimo,9.46,648,4
100669,P066,Paris,Lyon,2025-04-17,Standard,UPS,8.69,589,4
100670,P005,Nantes,Bordeaux,2024-12-27,Standard,Chronopost,6.48,211,3
100671,P029,Lille,Bordeaux,2025-03-25,Standard,DHL,7.92,966,5
100672,P037,Paris,Marseille,2024-10-17,Standard,GLS,11.5,414,4
100673,P038,Nantes,Lyon,2025-02-28,Standard,DHL,9.02,87,3
100674,P083,Paris,Lyon,2024-09-11,Express,Colissimo,12.74,794,4
100675,P008,Lyon,Toulouse,2025-04-18,Standard,Colissimo,17.38,941,6
100676,P065,Lille,Paris,2024-12-11,Express,Colissimo,4.09,975,4
100677,P086,Paris,Bordeaux,2025-05-01,Express,DHL,8.85,258,2
100678,P017,Strasbourg,Toulouse,2025-01-07,Express,Colissimo,1.78,253,1
100679,P071,Lyon,Marseille,2024-08-14,Standard,Chronopost,8.94,143,1
100680,P089,Strasbourg,Marseille,2024-07-19,Standard,DHL,1.28,75,2
100681,P045,Lyon,Bordeaux,2025-06-14,Standard,UPS,14.77,738,5
100682,P004,Lille,Marseille,2025-05-25,Standard,DHL,6.86,923,6
100683,P036,Paris,Paris,2024-09-05,Standard,GLS,7.09,716,4
100684,P070,Strasbourg,Lyon,2025-05-29,Standard,GLS,8.18,305,2
100685,P031,Rouen,Toulouse,2025-04-27,Standard,Colissimo,8.71,246,3
100686,P019,Rouen,Bordeaux,2024-11-27,Express,UPS,2.56,626,2
100687,P061,Strasbourg,Toulouse,2025-05-13,Standard,DHL,10.51,173,2
100688,P054,Rouen,Nice,2024-12-27,Express,UPS,16.61,967,5
100689,P039,Lyon,Lyon,2025-01-14,Express,GLS,18.34,905,4
100690,P091,Paris,Marseille,2024-09-17,Standard,Chronopost,15.72,931,6
100691,P074,Nantes,Toulouse,2024-06-18,Express,DHL,19.12,897,5
100692,P090,Paris,Paris,2024-07-13,Standard,Chronopost,0.18,893,4
100693,P019,Lille,Marseille,2025-04-19,Express,DHL,11.46,979,5
100694,P039,Nantes,Marseille,2025-03-22,Express,Colissimo,0.13,662,1
100695,P067,Lille,Paris,2024-09-11,Express,GLS,8.06,294,2
100696,P045,Strasbourg,Toulouse,2024-11-20,Express,Chronopost,18.85,117,2
100697,P013,Strasbourg,Marseille,2024-07-19,Standard,Chronopost,14.36,400,4
100698,P092,Paris,Lyon,2025-05-23,Standard,DHL,18.0,273,3
100699,P058,Lille,Nice,2025-03-01,Express,Chronopost,4.44,702,2
100700,P020,Lyon,Paris,2024-10-26,Standard,UPS,15.71,655,4
100701,P092,Rouen,Marseille,2025-04-26,Standard,Colissimo,8.97,593,5
100702,P072,Paris,Marseille,2024-09-19,Standard,Colissimo,16.95,860,6
100703,P061,Nantes,Paris,2025-03-17,Express,GLS,8.22,731,4
100704,P039,Nantes,Marseille,2024-08-03,Standard,Colissimo,15.82,220,4
100705,P001,Lille,Nice,2024-07-07,Standard,UPS,13.05,797,4
